customer_id,first_name,last_name,email,age,city,state,segment,join_date,is_active
C04105,Rahul,Johnson,customer4105@email.com,41,Dallas,TX,Regular,2022-07-30,True
C04106,Priya,Davis,customer4106@email.com,55,Atlanta,GA,Budget,2020-09-19,True
C04107,Michael,Johnson,customer4107@email.com,70,Boston,MA,Budget,2022-08-29,True
C04108,Pooja,Chaudhary,customer4108@email.com,49,Phoenix,AZ,Premium,2023-09-08,True
C04109,Richard,Sharma,customer4109@email.com,71,Portland,OR,Budget,2022-11-24,False
C04110,Jennifer,Thomas,customer4110@email.com,67,Phoenix,AZ,Regular,2023-04-29,True
C04111,Amit,Smith,customer4111@email.com,66,Portland,OR,Premium,2020-12-03,True
C04112,Susan,Miller,customer4112@email.com,20,Phoenix,AZ,Wholesale,2021-05-17,True
C04113,Pooja,Anderson,customer4113@email.com,61,Boston,MA,Wholesale,2023-01-01,False
C04114,Sarah,Smith,customer4114@email.com,57,Boston,MA,Wholesale,2023-08-01,True
C04115,Linda,Kumar,customer4115@email.com,35,Austin,TX,Budget,2023-02-03,True
C04116,David,Jones,customer4116@email.com,23,Nashville,TN,Regular,2022-08-30,True
C04117,Sarah,Taylor,customer4117@email.com,40,San Antonio,TX,Budget,2020-06-15,True
C04118,Anjali,Kumar,customer4118@email.com,35,Portland,OR,Wholesale,2023-12-04,True
C04119,John,Anderson,customer4119@email.com,51,Chicago,IL,Wholesale,2023-11-05,True
C04120,David,Brown,customer4120@email.com,71,Boston,MA,Premium,2022-06-27,False
C04121,David,Davis,customer4121@email.com,35,Boston,MA,Wholesale,2021-06-10,True
C04122,Susan,Sharma,customer4122@email.com,37,Austin,TX,Premium,2020-05-27,False
C04123,Anjali,Sharma,customer4123@email.com,33,Atlanta,GA,Premium,2022-12-20,True
C04124,Susan,Garcia,customer4124@email.com,21,Nashville,TN,Premium,2021-02-27,False
C04125,John,Taylor,customer4125@email.com,54,San Antonio,TX,Wholesale,2020-03-18,True
C04126,Robert,Jones,customer4126@email.com,51,Philadelphia,PA,Budget,2021-07-29,True
C04127,Anjali,Garcia,customer4127@email.com,48,San Jose,CA,Wholesale,2023-09-19,False
C04128,Rahul,Wilson,customer4128@email.com,45,Las Vegas,NV,Premium,2020-04-09,True
C04129,William,Smith,customer4129@email.com,68,Portland,OR,Regular,2020-03-09,True
C04130,James,Williams,customer4130@email.com,71,San Jose,CA,Budget,2023-02-07,True
C04131,Susan,Chaudhary,customer4131@email.com,43,Atlanta,GA,Wholesale,2021-05-10,True
C04132,William,Wilson,customer4132@email.com,44,Seattle,WA,Premium,2021-10-30,True
C04133,Robert,Chaudhary,customer4133@email.com,20,San Diego,CA,Wholesale,2023-04-14,False
C04134,Vikram,Jones,customer4134@email.com,49,Dallas,TX,Regular,2022-04-05,True
C04135,Richard,Anderson,customer4135@email.com,57,Austin,TX,Premium,2021-02-26,True
C04136,Robert,Thomas,customer4136@email.com,44,Charlotte,NC,Wholesale,2023-11-15,True
C04137,Pooja,Johnson,customer4137@email.com,28,Portland,OR,Premium,2022-01-16,True
C04138,Neha,Miller,customer4138@email.com,53,Austin,TX,Regular,2023-08-22,True
C04139,David,Taylor,customer4139@email.com,53,Miami,FL,Regular,2022-07-18,True
C04140,Jennifer,Sharma,customer4140@email.com,34,Philadelphia,PA,Regular,2022-03-02,True
C04141,Vikram,Wilson,customer4141@email.com,36,Denver,CO,Wholesale,2022-09-05,True
C04142,Anjali,Smith,customer4142@email.com,71,Atlanta,GA,Wholesale,2023-02-23,True
C04143,Rahul,Brown,customer4143@email.com,56,Chicago,IL,Premium,2023-09-26,False
C04144,Susan,Williams,customer4144@email.com,27,Miami,FL,Budget,2022-02-06,True
C04145,Anjali,Garcia,customer4145@email.com,39,Houston,TX,Regular,2021-09-20,True
C04146,Anjali,Garcia,customer4146@email.com,51,Boston,MA,Regular,2021-07-18,True
C04147,William,Patel,customer4147@email.com,46,Nashville,TN,Wholesale,2022-09-01,True
C04148,Rahul,Johnson,customer4148@email.com,48,Denver,CO,Premium,2021-10-15,True
C04149,Pooja,Wilson,customer4149@email.com,59,Austin,TX,Regular,2021-09-12,True
C04150,Priya,Kumar,customer4150@email.com,60,San Diego,CA,Wholesale,2022-06-03,True
C04151,Rahul,Garcia,customer4151@email.com,27,Austin,TX,Premium,2022-04-20,True
C04152,Sarah,Chaudhary,customer4152@email.com,62,Charlotte,NC,Regular,2020-04-20,True
C04153,Michael,Thomas,customer4153@email.com,55,Houston,TX,Wholesale,2021-12-09,False
C04154,Neha,Johnson,customer4154@email.com,25,Houston,TX,Premium,2020-04-14,True
C04155,Joseph,Davis,customer4155@email.com,67,Dallas,TX,Budget,2022-08-04,True
C04156,John,Wilson,customer4156@email.com,62,San Diego,CA,Wholesale,2023-09-20,True
C04157,Susan,Patel,customer4157@email.com,50,Philadelphia,PA,Budget,2021-12-22,False
C04158,Linda,Taylor,customer4158@email.com,35,Dallas,TX,Wholesale,2020-07-31,True
C04159,Priya,Taylor,customer4159@email.com,59,Houston,TX,Budget,2022-03-16,False
C04160,Neha,Taylor,customer4160@email.com,27,San Antonio,TX,Regular,2023-06-22,True
C04161,Susan,Thomas,customer4161@email.com,53,Las Vegas,NV,Premium,2022-01-21,True
C04162,Barbara,Kumar,customer4162@email.com,41,Miami,FL,Premium,2023-05-09,False
C04163,Robert,Wilson,customer4163@email.com,58,Denver,CO,Premium,2020-03-31,True
C04164,Linda,Miller,customer4164@email.com,65,Boston,MA,Budget,2020-12-09,False
C04165,James,Patel,customer4165@email.com,24,New York,NY,Budget,2021-09-07,False
C04166,Vikram,Brown,customer4166@email.com,34,Nashville,TN,Wholesale,2022-06-29,False
C04167,Patricia,Thomas,customer4167@email.com,63,San Diego,CA,Budget,2021-08-18,True
C04168,Amit,Miller,customer4168@email.com,49,Los Angeles,CA,Budget,2022-11-27,True
C04169,Patricia,Patel,customer4169@email.com,19,Denver,CO,Regular,2020-03-16,False
C04170,John,Patel,customer4170@email.com,40,Houston,TX,Premium,2020-02-09,True
C04171,Pooja,Johnson,customer4171@email.com,42,Houston,TX,Wholesale,2022-06-16,True
C04172,Sarah,Sharma,customer4172@email.com,62,Nashville,TN,Regular,2020-03-09,True
C04173,Patricia,Chaudhary,customer4173@email.com,63,Austin,TX,Regular,2023-10-24,True
C04174,Linda,Sharma,customer4174@email.com,46,Seattle,WA,Wholesale,2023-03-30,True
C04175,Jessica,Kumar,customer4175@email.com,33,Seattle,WA,Budget,2021-02-09,True
C04176,Jessica,Johnson,customer4176@email.com,49,Portland,OR,Premium,2023-05-02,False
C04177,Priya,Miller,customer4177@email.com,35,Phoenix,AZ,Premium,2020-09-29,True
C04178,Patricia,Miller,customer4178@email.com,57,San Diego,CA,Premium,2021-12-08,True
C04179,Mary,Patel,customer4179@email.com,72,Dallas,TX,Budget,2021-01-23,True
C04180,Barbara,Davis,customer4180@email.com,45,Miami,FL,Wholesale,2023-07-24,True
C04181,Amit,Sharma,customer4181@email.com,46,Austin,TX,Premium,2022-09-09,True
C04182,Michael,Smith,customer4182@email.com,60,Portland,OR,Premium,2020-02-15,False
C04183,Vikram,Sharma,customer4183@email.com,71,San Diego,CA,Budget,2022-01-15,True
C04184,Abhinay,Garcia,customer4184@email.com,72,Denver,CO,Budget,2020-02-21,True
C04185,Pooja,Kumar,customer4185@email.com,69,Boston,MA,Budget,2021-04-30,True
C04186,Abhinay,Chaudhary,customer4186@email.com,45,Phoenix,AZ,Premium,2022-11-03,True
C04187,Robert,Miller,customer4187@email.com,68,Phoenix,AZ,Regular,2023-10-08,True
C04188,Neha,Garcia,customer4188@email.com,38,Dallas,TX,Regular,2023-07-07,False
C04189,Rahul,Kumar,customer4189@email.com,68,Chicago,IL,Regular,2020-08-09,True
C04190,Richard,Taylor,customer4190@email.com,46,Charlotte,NC,Budget,2021-09-18,True
C04191,Amit,Miller,customer4191@email.com,29,Denver,CO,Budget,2022-02-01,True
C04192,John,Brown,customer4192@email.com,51,Dallas,TX,Premium,2021-08-09,True
C04193,Richard,Patel,customer4193@email.com,30,Chicago,IL,Premium,2021-03-13,True
C04194,Michael,Brown,customer4194@email.com,62,Phoenix,AZ,Regular,2020-04-28,False
C04195,Barbara,Brown,customer4195@email.com,52,Boston,MA,Budget,2022-11-16,False
C04196,Richard,Jones,customer4196@email.com,28,Chicago,IL,Premium,2021-06-16,True
C04197,Abhinay,Davis,customer4197@email.com,30,Dallas,TX,Regular,2023-09-17,True
C04198,Patricia,Brown,customer4198@email.com,29,Dallas,TX,Wholesale,2020-05-02,True
C04199,Richard,Smith,customer4199@email.com,30,Las Vegas,NV,Premium,2021-02-28,False
C04200,Joseph,Kumar,customer4200@email.com,20,Denver,CO,Premium,2021-08-19,False
C04201,Patricia,Davis,customer4201@email.com,67,Miami,FL,Wholesale,2022-06-10,False
C04202,Susan,Smith,customer4202@email.com,48,Phoenix,AZ,Wholesale,2023-05-21,False
C04203,Jessica,Garcia,customer4203@email.com,24,Chicago,IL,Wholesale,2023-07-27,True
C04204,Priya,Chaudhary,customer4204@email.com,53,Los Angeles,CA,Premium,2021-07-31,True
C04205,Richard,Davis,customer4205@email.com,20,Houston,TX,Regular,2022-10-23,True
C04206,Vikram,Taylor,customer4206@email.com,68,Denver,CO,Wholesale,2021-09-01,True
C04207,Joseph,Anderson,customer4207@email.com,24,Charlotte,NC,Premium,2022-05-29,False
C04208,Amit,Davis,customer4208@email.com,56,Los Angeles,CA,Premium,2021-10-23,False
C04209,Mary,Kumar,customer4209@email.com,59,Dallas,TX,Premium,2023-03-11,True
C04210,David,Brown,customer4210@email.com,63,San Jose,CA,Wholesale,2020-09-24,True
C04211,John,Thomas,customer4211@email.com,53,Houston,TX,Premium,2023-02-05,True
C04212,Robert,Chaudhary,customer4212@email.com,47,Denver,CO,Premium,2023-01-20,False
C04213,Patricia,Taylor,customer4213@email.com,33,Dallas,TX,Premium,2020-12-24,True
C04214,David,Garcia,customer4214@email.com,43,Denver,CO,Premium,2020-10-10,True
C04215,Jessica,Smith,customer4215@email.com,53,Philadelphia,PA,Wholesale,2020-08-19,True
C04216,James,Jones,customer4216@email.com,71,Dallas,TX,Regular,2022-11-19,True
C04217,Linda,Anderson,customer4217@email.com,30,Seattle,WA,Premium,2023-01-21,True
C04218,Joseph,Davis,customer4218@email.com,69,Boston,MA,Budget,2022-01-11,True
C04219,David,Wilson,customer4219@email.com,42,Miami,FL,Regular,2021-09-29,True
C04220,Jennifer,Williams,customer4220@email.com,37,Houston,TX,Premium,2020-02-23,True
C04221,Linda,Miller,customer4221@email.com,23,Phoenix,AZ,Budget,2023-01-17,True
C04222,Rahul,Kumar,customer4222@email.com,54,Portland,OR,Premium,2023-07-24,True
C04223,Joseph,Brown,customer4223@email.com,49,Austin,TX,Wholesale,2023-05-19,True
C04224,James,Miller,customer4224@email.com,20,Miami,FL,Budget,2023-12-03,False
C04225,Mary,Anderson,customer4225@email.com,22,Portland,OR,Regular,2022-07-14,True
C04226,David,Williams,customer4226@email.com,43,Denver,CO,Budget,2020-01-10,True
C04227,David,Miller,customer4227@email.com,33,Las Vegas,NV,Wholesale,2023-04-24,False
C04228,Patricia,Patel,customer4228@email.com,66,Las Vegas,NV,Wholesale,2021-06-14,False
C04229,Jessica,Johnson,customer4229@email.com,18,Atlanta,GA,Wholesale,2023-09-28,True
C04230,David,Patel,customer4230@email.com,61,San Diego,CA,Regular,2021-09-27,True
C04231,Mary,Davis,customer4231@email.com,32,Miami,FL,Regular,2021-04-29,True
C04232,Pooja,Patel,customer4232@email.com,39,Nashville,TN,Wholesale,2022-05-10,True
C04233,James,Anderson,customer4233@email.com,52,Austin,TX,Budget,2020-08-26,True
C04234,Amit,Patel,customer4234@email.com,64,Nashville,TN,Regular,2021-09-13,True
C04235,Susan,Chaudhary,customer4235@email.com,19,Las Vegas,NV,Budget,2020-07-08,True
C04236,Mary,Patel,customer4236@email.com,56,Philadelphia,PA,Budget,2022-09-17,True
C04237,Patricia,Brown,customer4237@email.com,24,Miami,FL,Premium,2022-04-26,False
C04238,Richard,Anderson,customer4238@email.com,46,Nashville,TN,Budget,2022-08-26,True
C04239,David,Patel,customer4239@email.com,27,Seattle,WA,Wholesale,2022-05-06,True
C04240,Neha,Miller,customer4240@email.com,36,Philadelphia,PA,Budget,2022-03-04,True
C04241,Rahul,Smith,customer4241@email.com,56,New York,NY,Budget,2021-02-20,False
C04242,Pooja,Sharma,customer4242@email.com,18,Portland,OR,Wholesale,2021-12-15,False
C04243,Jennifer,Sharma,customer4243@email.com,22,Nashville,TN,Regular,2023-05-08,True
C04244,Sarah,Johnson,customer4244@email.com,57,Boston,MA,Wholesale,2023-01-27,False
C04245,Anjali,Thomas,customer4245@email.com,47,Atlanta,GA,Premium,2022-06-18,True
C04246,Jessica,Jones,customer4246@email.com,42,Nashville,TN,Regular,2023-03-03,False
C04247,Jennifer,Patel,customer4247@email.com,22,Atlanta,GA,Premium,2023-04-21,True
C04248,Susan,Brown,customer4248@email.com,26,Atlanta,GA,Wholesale,2021-05-03,True
C04249,Mary,Sharma,customer4249@email.com,52,Philadelphia,PA,Regular,2023-09-15,True
C04250,Linda,Miller,customer4250@email.com,61,San Antonio,TX,Regular,2020-12-01,True
C04251,Anjali,Davis,customer4251@email.com,34,Phoenix,AZ,Budget,2021-03-17,False
C04252,Amit,Smith,customer4252@email.com,71,New York,NY,Wholesale,2022-04-01,True
C04253,James,Chaudhary,customer4253@email.com,57,San Diego,CA,Budget,2023-10-24,True
C04254,Joseph,Chaudhary,customer4254@email.com,38,San Antonio,TX,Regular,2021-11-29,True
C04255,Abhinay,Taylor,customer4255@email.com,33,Chicago,IL,Wholesale,2020-10-06,True
C04256,William,Wilson,customer4256@email.com,51,Los Angeles,CA,Budget,2022-02-22,True
C04257,David,Davis,customer4257@email.com,24,Las Vegas,NV,Premium,2022-09-07,True
C04258,Susan,Thomas,customer4258@email.com,37,Dallas,TX,Regular,2020-12-07,True
C04259,Joseph,Sharma,customer4259@email.com,66,Austin,TX,Budget,2021-05-22,True
C04260,James,Kumar,customer4260@email.com,53,Seattle,WA,Wholesale,2021-11-13,False
C04261,James,Garcia,customer4261@email.com,20,Las Vegas,NV,Regular,2022-03-23,True
C04262,Linda,Williams,customer4262@email.com,48,Philadelphia,PA,Premium,2020-09-07,True
C04263,Priya,Chaudhary,customer4263@email.com,44,Charlotte,NC,Regular,2021-10-29,True
C04264,Rahul,Kumar,customer4264@email.com,28,Las Vegas,NV,Wholesale,2022-08-24,True
C04265,Jennifer,Anderson,customer4265@email.com,54,Chicago,IL,Budget,2021-05-30,False
C04266,Patricia,Kumar,customer4266@email.com,60,Philadelphia,PA,Wholesale,2023-03-26,True
C04267,Jessica,Smith,customer4267@email.com,33,San Jose,CA,Regular,2020-08-23,True
C04268,Abhinay,Smith,customer4268@email.com,48,Las Vegas,NV,Premium,2023-02-14,True
C04269,Amit,Johnson,customer4269@email.com,29,Austin,TX,Wholesale,2020-06-09,True
C04270,John,Jones,customer4270@email.com,19,Austin,TX,Regular,2023-11-03,True
C04271,Pooja,Kumar,customer4271@email.com,41,New York,NY,Budget,2020-06-17,True
C04272,Richard,Wilson,customer4272@email.com,51,Dallas,TX,Wholesale,2020-05-16,True
C04273,William,Chaudhary,customer4273@email.com,44,Chicago,IL,Regular,2020-04-23,False
C04274,Pooja,Smith,customer4274@email.com,67,Austin,TX,Premium,2023-08-24,True
C04275,Neha,Patel,customer4275@email.com,34,Philadelphia,PA,Budget,2022-04-10,True
C04276,Pooja,Chaudhary,customer4276@email.com,21,Los Angeles,CA,Wholesale,2021-04-15,True
C04277,Michael,Miller,customer4277@email.com,18,San Jose,CA,Budget,2023-01-16,False
C04278,Amit,Miller,customer4278@email.com,43,Phoenix,AZ,Premium,2021-05-02,False
C04279,William,Taylor,customer4279@email.com,46,Los Angeles,CA,Regular,2020-06-29,True
C04280,Sarah,Williams,customer4280@email.com,35,Phoenix,AZ,Budget,2022-04-01,True
C04281,Joseph,Smith,customer4281@email.com,24,Charlotte,NC,Budget,2023-07-22,True
C04282,Jessica,Kumar,customer4282@email.com,56,Houston,TX,Wholesale,2023-03-04,True
C04283,Robert,Thomas,customer4283@email.com,22,New York,NY,Regular,2023-06-18,True
C04284,Robert,Thomas,customer4284@email.com,26,Houston,TX,Regular,2023-02-25,True
C04285,Joseph,Smith,customer4285@email.com,71,Phoenix,AZ,Budget,2023-03-03,True
C04286,David,Garcia,customer4286@email.com,55,Miami,FL,Premium,2023-04-14,True
C04287,Susan,Taylor,customer4287@email.com,69,Las Vegas,NV,Premium,2023-07-17,True
C04288,Anjali,Patel,customer4288@email.com,23,Boston,MA,Budget,2021-03-08,True
C04289,David,Patel,customer4289@email.com,37,New York,NY,Premium,2022-08-13,True
C04290,Priya,Patel,customer4290@email.com,70,Philadelphia,PA,Regular,2021-09-04,False
C04291,Robert,Thomas,customer4291@email.com,56,Philadelphia,PA,Premium,2022-02-28,True
C04292,Barbara,Kumar,customer4292@email.com,64,Chicago,IL,Wholesale,2020-12-30,True
C04293,Joseph,Kumar,customer4293@email.com,28,Boston,MA,Budget,2023-12-21,True
C04294,Barbara,Miller,customer4294@email.com,58,San Antonio,TX,Budget,2023-07-25,True
C04295,Abhinay,Kumar,customer4295@email.com,28,Charlotte,NC,Wholesale,2022-08-05,True
C04296,David,Chaudhary,customer4296@email.com,66,Miami,FL,Budget,2020-08-13,True
C04297,Vikram,Johnson,customer4297@email.com,71,Portland,OR,Regular,2023-10-17,True
C04298,Priya,Smith,customer4298@email.com,59,San Diego,CA,Budget,2021-07-07,True
C04299,Rahul,Sharma,customer4299@email.com,21,San Jose,CA,Premium,2022-08-22,True
C04300,James,Williams,customer4300@email.com,44,Nashville,TN,Budget,2021-08-10,False
C04301,Jessica,Jones,customer4301@email.com,36,San Diego,CA,Regular,2022-09-05,False
C04302,Amit,Jones,customer4302@email.com,26,Denver,CO,Budget,2023-11-23,True
C04303,Mary,Davis,customer4303@email.com,44,Charlotte,NC,Regular,2020-11-10,True
C04304,Amit,Wilson,customer4304@email.com,71,Charlotte,NC,Premium,2020-06-22,True
C04305,Joseph,Davis,customer4305@email.com,24,Austin,TX,Premium,2020-10-30,False
C04306,Richard,Anderson,customer4306@email.com,22,Philadelphia,PA,Budget,2021-01-08,False
C04307,Rahul,Smith,customer4307@email.com,18,Austin,TX,Premium,2022-05-12,True
C04308,Linda,Miller,customer4308@email.com,39,Phoenix,AZ,Budget,2023-06-04,False
C04309,Jennifer,Davis,customer4309@email.com,71,San Jose,CA,Budget,2020-12-01,False
C04310,Sarah,Kumar,customer4310@email.com,69,Boston,MA,Premium,2023-11-21,True
C04311,James,Garcia,customer4311@email.com,28,San Diego,CA,Wholesale,2023-05-03,True
C04312,Pooja,Davis,customer4312@email.com,43,San Jose,CA,Budget,2022-08-10,True
C04313,Robert,Smith,customer4313@email.com,54,Los Angeles,CA,Premium,2021-02-19,True
C04314,Joseph,Sharma,customer4314@email.com,22,Boston,MA,Budget,2021-09-07,True
C04315,Abhinay,Kumar,customer4315@email.com,33,Phoenix,AZ,Budget,2022-07-13,True
C04316,Mary,Anderson,customer4316@email.com,29,Dallas,TX,Regular,2023-09-10,True
C04317,Sarah,Jones,customer4317@email.com,64,Denver,CO,Premium,2023-06-22,False
C04318,William,Davis,customer4318@email.com,57,Atlanta,GA,Regular,2022-01-14,True
C04319,Rahul,Chaudhary,customer4319@email.com,55,San Diego,CA,Premium,2023-11-01,True
C04320,Pooja,Garcia,customer4320@email.com,68,Austin,TX,Budget,2021-03-10,True
C04321,Priya,Davis,customer4321@email.com,39,Portland,OR,Wholesale,2022-08-18,True
C04322,Patricia,Davis,customer4322@email.com,33,San Diego,CA,Premium,2022-11-12,False
C04323,David,Davis,customer4323@email.com,58,San Diego,CA,Regular,2021-07-21,True
C04324,Jessica,Anderson,customer4324@email.com,24,Philadelphia,PA,Regular,2021-04-16,True
C04325,William,Smith,customer4325@email.com,58,San Jose,CA,Budget,2022-09-01,True
C04326,Mary,Davis,customer4326@email.com,32,Atlanta,GA,Budget,2020-11-18,True
C04327,Richard,Johnson,customer4327@email.com,26,Austin,TX,Regular,2020-05-28,True
C04328,James,Kumar,customer4328@email.com,63,Austin,TX,Premium,2020-07-15,True
C04329,Priya,Kumar,customer4329@email.com,21,Seattle,WA,Budget,2021-10-26,True
C04330,Robert,Anderson,customer4330@email.com,39,Dallas,TX,Wholesale,2020-11-07,True
C04331,Rahul,Garcia,customer4331@email.com,41,Chicago,IL,Budget,2020-06-10,True
C04332,Linda,Johnson,customer4332@email.com,49,Phoenix,AZ,Premium,2021-10-18,True
C04333,James,Thomas,customer4333@email.com,63,San Diego,CA,Regular,2021-12-08,True
C04334,John,Kumar,customer4334@email.com,25,Charlotte,NC,Budget,2021-06-04,False
C04335,Sarah,Brown,customer4335@email.com,43,Austin,TX,Wholesale,2022-01-03,True
C04336,Vikram,Jones,customer4336@email.com,35,Philadelphia,PA,Wholesale,2022-11-20,True
C04337,Patricia,Sharma,customer4337@email.com,26,New York,NY,Premium,2022-05-31,True
C04338,David,Jones,customer4338@email.com,18,Boston,MA,Premium,2021-05-01,False
C04339,David,Johnson,customer4339@email.com,36,Boston,MA,Regular,2020-05-29,True
C04340,Priya,Chaudhary,customer4340@email.com,50,Austin,TX,Budget,2023-05-28,False
C04341,Joseph,Williams,customer4341@email.com,37,Charlotte,NC,Regular,2022-07-01,True
C04342,Abhinay,Johnson,customer4342@email.com,65,Boston,MA,Premium,2020-02-19,True
C04343,Barbara,Sharma,customer4343@email.com,64,Los Angeles,CA,Premium,2020-06-10,True
C04344,Robert,Kumar,customer4344@email.com,71,San Antonio,TX,Premium,2023-05-13,True
C04345,Richard,Brown,customer4345@email.com,42,Los Angeles,CA,Regular,2021-07-29,True
C04346,Sarah,Thomas,customer4346@email.com,23,Boston,MA,Budget,2022-11-06,False
C04347,Susan,Johnson,customer4347@email.com,60,Charlotte,NC,Wholesale,2020-04-03,True
C04348,Priya,Garcia,customer4348@email.com,42,Denver,CO,Wholesale,2023-02-14,True
C04349,James,Kumar,customer4349@email.com,27,Portland,OR,Wholesale,2020-03-11,True
C04350,Priya,Brown,customer4350@email.com,61,New York,NY,Budget,2023-07-31,False
C04351,Michael,Patel,customer4351@email.com,31,Phoenix,AZ,Budget,2023-07-18,False
C04352,Joseph,Davis,customer4352@email.com,64,San Jose,CA,Premium,2020-02-06,True
C04353,Anjali,Patel,customer4353@email.com,51,Los Angeles,CA,Budget,2022-03-30,True
C04354,Barbara,Miller,customer4354@email.com,44,Dallas,TX,Wholesale,2021-12-10,True
C04355,Sarah,Wilson,customer4355@email.com,54,Dallas,TX,Premium,2022-03-04,False
C04356,Abhinay,Sharma,customer4356@email.com,46,Denver,CO,Budget,2022-12-14,True
C04357,Sarah,Brown,customer4357@email.com,23,Las Vegas,NV,Wholesale,2021-11-22,True
C04358,Mary,Thomas,customer4358@email.com,60,Seattle,WA,Budget,2022-06-01,False
C04359,Linda,Williams,customer4359@email.com,50,San Antonio,TX,Premium,2021-09-13,False
C04360,Robert,Smith,customer4360@email.com,64,San Antonio,TX,Premium,2023-04-20,True
C04361,Susan,Sharma,customer4361@email.com,39,Seattle,WA,Regular,2022-12-19,True
C04362,Sarah,Kumar,customer4362@email.com,68,Miami,FL,Regular,2023-12-11,True
C04363,Richard,Kumar,customer4363@email.com,62,San Antonio,TX,Wholesale,2020-07-22,True
C04364,Jessica,Brown,customer4364@email.com,41,Nashville,TN,Budget,2020-11-25,False
C04365,Patricia,Jones,customer4365@email.com,34,Phoenix,AZ,Premium,2020-01-26,True
C04366,David,Taylor,customer4366@email.com,19,Seattle,WA,Premium,2021-08-17,True
C04367,Mary,Johnson,customer4367@email.com,60,San Jose,CA,Regular,2023-04-23,False
C04368,Joseph,Davis,customer4368@email.com,51,Denver,CO,Wholesale,2023-07-16,True
C04369,Patricia,Chaudhary,customer4369@email.com,31,San Jose,CA,Premium,2022-02-12,True
C04370,Abhinay,Davis,customer4370@email.com,67,San Jose,CA,Premium,2021-05-24,True
C04371,John,Anderson,customer4371@email.com,32,New York,NY,Budget,2023-04-03,True
C04372,Anjali,Davis,customer4372@email.com,19,Charlotte,NC,Wholesale,2021-09-21,True
C04373,Rahul,Sharma,customer4373@email.com,38,Houston,TX,Budget,2022-06-15,False
C04374,Abhinay,Kumar,customer4374@email.com,62,Denver,CO,Regular,2020-11-08,True
C04375,Anjali,Chaudhary,customer4375@email.com,28,Houston,TX,Regular,2022-12-04,True
C04376,David,Chaudhary,customer4376@email.com,21,Phoenix,AZ,Premium,2022-07-15,True
C04377,Mary,Jones,customer4377@email.com,32,Phoenix,AZ,Budget,2021-05-26,True
C04378,Pooja,Patel,customer4378@email.com,46,Seattle,WA,Premium,2022-02-21,True
C04379,Neha,Thomas,customer4379@email.com,51,Seattle,WA,Premium,2020-06-10,True
C04380,Vikram,Garcia,customer4380@email.com,67,Houston,TX,Premium,2022-11-23,True
C04381,Richard,Sharma,customer4381@email.com,20,Chicago,IL,Premium,2022-04-25,True
C04382,Robert,Kumar,customer4382@email.com,51,San Antonio,TX,Budget,2023-04-01,True
C04383,Anjali,Johnson,customer4383@email.com,55,Miami,FL,Wholesale,2023-07-24,True
C04384,David,Jones,customer4384@email.com,48,Boston,MA,Wholesale,2020-06-18,True
C04385,Barbara,Anderson,customer4385@email.com,27,Las Vegas,NV,Premium,2021-07-31,True
C04386,Amit,Jones,customer4386@email.com,34,Philadelphia,PA,Wholesale,2021-06-15,True
C04387,Joseph,Davis,customer4387@email.com,47,Chicago,IL,Premium,2021-05-15,True
C04388,Linda,Williams,customer4388@email.com,71,Seattle,WA,Premium,2020-03-26,True
C04389,Neha,Chaudhary,customer4389@email.com,58,Phoenix,AZ,Premium,2022-02-17,True
C04390,Linda,Sharma,customer4390@email.com,18,Houston,TX,Wholesale,2023-05-22,True
C04391,Joseph,Williams,customer4391@email.com,50,New York,NY,Premium,2021-06-24,True
C04392,Robert,Taylor,customer4392@email.com,72,Nashville,TN,Wholesale,2023-06-14,True
C04393,Jessica,Miller,customer4393@email.com,36,San Jose,CA,Premium,2022-09-22,True
C04394,John,Wilson,customer4394@email.com,23,San Diego,CA,Regular,2021-06-20,True
C04395,Patricia,Brown,customer4395@email.com,37,Portland,OR,Premium,2020-07-31,True
C04396,Amit,Davis,customer4396@email.com,28,Chicago,IL,Budget,2023-11-29,True
C04397,Neha,Smith,customer4397@email.com,37,Atlanta,GA,Budget,2023-04-17,False
C04398,Susan,Sharma,customer4398@email.com,18,Los Angeles,CA,Budget,2022-10-25,True
C04399,Patricia,Anderson,customer4399@email.com,60,Denver,CO,Wholesale,2022-07-17,True
C04400,Michael,Brown,customer4400@email.com,34,Chicago,IL,Budget,2020-02-14,False
C04401,Sarah,Jones,customer4401@email.com,66,Dallas,TX,Regular,2021-10-06,False
C04402,Sarah,Wilson,customer4402@email.com,68,Austin,TX,Premium,2023-09-16,False
C04403,Linda,Miller,customer4403@email.com,72,Dallas,TX,Wholesale,2020-02-25,True
C04404,Vikram,Patel,customer4404@email.com,18,Dallas,TX,Regular,2023-06-20,True
C04405,Amit,Davis,customer4405@email.com,43,Charlotte,NC,Budget,2020-08-06,True
C04406,Richard,Anderson,customer4406@email.com,22,Philadelphia,PA,Premium,2023-07-14,False
C04407,Jennifer,Sharma,customer4407@email.com,66,New York,NY,Wholesale,2021-04-04,True
C04408,Amit,Johnson,customer4408@email.com,40,San Diego,CA,Wholesale,2020-05-13,False
C04409,Neha,Johnson,customer4409@email.com,23,San Diego,CA,Premium,2020-06-28,False
C04410,Jessica,Brown,customer4410@email.com,28,Austin,TX,Budget,2021-08-27,True
C04411,Richard,Anderson,customer4411@email.com,19,Denver,CO,Premium,2020-03-17,True
